,fecha,equipo,jugador,x,y,gol,xg
"0,1,Alavés,Rubén Sobrino,""89,6"",""51,5"",False,""0,038297694"""
"1,1,Alavés,Mubarak Wakaso,""88,0"",""73,6"",False,""0,008442473"""
"2,1,Alavés,Adrián Marín,""94,1"",""58,1"",False,""0,5590824999999999"""
"3,1,Athletic Club,Yeray Álvarez,""87,6"",""40,1"",False,""0,019351447"""
"4,1,Athletic Club,Yuri Berchiche Izeta,""85,8"",""66,8"",False,""0,008572499"""
"5,1,Athletic Club,Iñaki Williams,""91,7"",""41,5"",False,""0,03739052"""
"6,1,Athletic Club,Yeray Álvarez,""88,0"",""48,0"",False,""0,06737792"""
"7,1,Athletic Club,Óscar De Marcos,""88,0"",""39,0"",False,""0,033749916"""
"8,1,Athletic Club,Óscar De Marcos,""90,7"",""41,3"",False,""0,057625275"""
